ComCd,EndDt,CashEqv,AccRec,OthRecIntrDivid,Inventories,OthCurrAss,TotCurrAss,TotalFixAss,IntangAss,TotNCurrAss,TotAss,AccPay,TotCurLia,TotNCurLia,TotLiab,PaidCap,CapResFund,RetainProf,TotShareEquit,TotLiabEquit,TotOpRev,OpRev,TotOpCost,RDExp,OpProf,TotProf,NetProf,NetProfContOper,BasicEPS,NetOpCashFl,NetInvCashFl,NetFinanCashFl,NetProf,FixAssDepr,DeferTaxDecr,InventDecr,BasicEPS,ROE,ROA,EBIT,Opeprfrt,Currt,Qckrt,CashRt,Netprfgrrt,Totassgrrt,ARTrat,Currat,Dbastrt,EqumulDP
C002027,2019/12/31,3860521939,4169529890,60278220.01,4190856.88,65685752.61,11510628288,1580744018,44706301.47,7176450946,18687079234,570893194.7,3670851927,1009875742,4680727668,333658271.1,388046005.1,14552831172,14006351566,18687079234,12135948051,12135948051,9893074349,147971437.2,2366015697,2348164983,1855079113,1867591123,0.13,3429869870,-1581711926,-2334475749,1855079113,484781326.9,-242411621.9,-1280912.37,0.13,13.6103,9.839,2325967024,19.4959,3.1357,3.1345,168.9664,-67.973,-1.5789,2.6993,1.0309,25.0479,1.3482
C002027,2020/12/31,4730286379,3618913011,61677500.01,4568164.6,404735823.4,11289107755,1158016412,21626261.88,10357057315,21646165070,454939415.7,4148316543,225429203,4373745746,333658271.1,467387210.9,17626862010,17272419324,21646165070,12097106053,12097106053,7320906014,102544615.8,5080039017,5047372309,4000895762,4000895762,0.28,5223411677,-1958517324,-1883347653,4000895762,477880003.7,-43913339.49,-377307.72,0.2774,23.5285,19.8392,4915733898,41.9938,2.7214,2.7203,149.6088,115.6725,15.3374,3.211,1.0612,20.2056,1.3089
C002027,2021/12/31,4295642366,2978809573,59500081.67,10280828.7,46527014.6,11710643914,915237372.7,14849283.8,13844615774,25555259687,205942762.2,5770241504,1102278688,6872520192,328300769.6,380728904.3,17835127170,18682739495,25555259687,14836422937,14836422937,7977891160,89308345.41,7745010668,7732853431,6111627556,6111627556,0.42,9590416890,-2429738599,-7551421201,6111627556,473783883.2,115074925.8,-5924965.81,0.4198,32.9888,25.8959,7560458365,52.2027,2.0295,2.0277,134.0976,52.7565,7.3264,4.4974,1.318,26.8928,1.3955
C002044,2019/12/31,4759517529,2292574441,384677621.8,129615381.3,255395925.4,8691416837,2608356009,163907170.3,10227203639,18918620476,862957946.4,7982979147,2781619678,10764598825,3919920974,2439936041,1184276684,8154021651,18918620476,8525026063,8525026063,7922676033,46645751.56,-448811925,-485749031.8,-713736929.5,-713736929.5,-0.23,1259510140,-1440387476,2485880504,-713736929.5,389460189.1,-17126391.3,5476115.07,-0.23,-11.8441,-4.0469,-92125128.66,-5.2646,1.0887,1.0725,59.6454,-173.3704,15.0128,4.0004,1.176,56.8995,2.531
C002044,2020/12/31,3544826692,2538393447,614057660.3,133383221.2,184845079.2,7720267972,2383618598,158040515.9,10615975771,18336243744,1072795663,8022011759,1621812267,9643824026,3914253923,2537577060,1726202128,8692419718,18336243744,7814896550,7814896550,7743653633,45913449.76,828632872.4,783926171,644731264.7,644731264.7,0.14,973262236,-322533797.9,-1858346184,644731264.7,393345562.7,-61749654.11,-16949055.5,0.14,6.9481,3.4612,1133176412,10.6032,0.9624,0.9458,44.2008,190.3318,-3.0783,3.2353,0.9524,52.5943,2.4368
C002044,2021/12/31,2263776032,2564878137,361359681.9,149372027.1,127604667.2,5890314623,2197731599,198742961.8,12968240925,18858555548,994860652.2,7037387738,3061704081,10099091819,3914253923,2554403296,1757311362,8759463729,18858555548,9155566968,9155566968,8754261124,60221092.14,391184229.6,366076994.8,160511924.8,160511924.8,0.02,2059829336,239912556,-3601614801,160511924.8,396323803.2,-57507585.79,-13993625.38,0.02,0.7978,0.8631,700155658.9,4.2726,0.837,0.8158,32.2093,-74.7528,-12.3918,3.582,1.3481,53.5518,2.5224
C002045,2019/12/31,561483738,1210148292,83286728,524037118,20078804,2664066578,652903608,204010200,1573701874,4237768452,794782529,1884085714,423438971,2307524685,468383913,829264185,536100731,1930243767,4237768452,4445544317,4445544317,4201921102,189707024,404186875,378263687,349678909,349678909,0.75,334568239,176238001,-407840486,349678909,94794620,22529231,22142241,0.75,18.31,7.7332,429029478,9.092,1.414,1.1358,40.8497,258.5121,-11.8142,3.9769,1.7689,54.4514,2.523
C002045,2020/12/31,631210941.4,1150285088,73614079.15,677793430.9,52504076.64,2993766906,605649817.9,178331803.8,1490222238,4483989144,1163500830,2309905842,134018817.4,2443924660,468383913,829264185.2,673445257.3,2040064484,4483989144,4254027904,4254027904,4113194999,205758789.9,188586650.2,199398866.3,187187875.8,187187875.8,0.4,534751519.7,-224969904.5,-172247990.3,187187875.8,93487567.33,3974975.6,-128633915.3,0.4,9.16,4.2924,222436350.8,4.4331,1.2961,1.0026,42.2189,-46.4686,5.8101,3.6044,1.5038,54.5034,2.199
C002045,2021/12/31,696596386.2,1352828714,114093059.9,863448593.4,26745891.36,3234670998,741454695.8,146565538.8,1613158612,4847829610,1161453444,2502944741,353987302.3,2856932043,468383913,829264185.2,713582106.7,1990897567,4847829610,4815385910,4815385910,4883113918,252387263.3,14747528.24,16273733.16,40202876.78,40202876.78,0.09,-128185409.9,-54904776.28,282905665.1,40202876.78,98702755.54,-28388760.71,-199320877.3,0.09,2.0184,0.8616,39929725.32,0.3063,1.2923,0.9474,32.8768,-78.5227,7.4679,3.8475,1.5463,58.9322,2.3244
C002120,2019/12/31,1931154423,688538383.4,148351180.9,97763170.51,976611391,10969203259,6440701009,2036005536,11527451515,22496654773,4293606014,8814976587,147523702.2,8962500290,2226286468,3412567159,7435487608,13534154484,22496654773,34404046688,34404046688,31210665863,174265816.1,3603359318,3477593881,2623004556,2623004556,1.19,5035636371,-5538887381,208432732.3,2623004556,995812283.2,-119478813.4,-63076486.04,1.19,19.663,12.9283,3484907515,10.4736,1.2444,1.2333,101.3167,0.7965,24.1451,56.1532,3.2488,39.8393,1.6271
C002120,2020/12/31,4010337499,676941411.2,324033610.7,130151940.3,1840074047,13587388454,9480942615,2552297107,15913377689,29500766143,3794494266,9434794108,5608201833,15042995941,2899122158,2830478619,8259790040,14457770202,29500766143,33500425643,33500425643,31870851401,204861613.3,1772034430,1752104755,1424106766,1424106766,0.48,2183637599,-5861300539,5529748139,1424106766,1306930715,-144439382.1,-32388769.79,0.48,9.7684,5.4776,1832124996,5.2896,1.4401,1.4263,111.4538,-45.707,31.134,49.0676,2.7284,50.9919,1.8677
C002120,2021/12/31,3173891901,1506527743,394939109.9,180844513.3,2522261577,11680447745,13815873957,4226773889,24344562428,36025010173,5009332328,11853199793,8285011707,20138211499,2902766028,2867231157,9577110242,15886798674,36025010173,41729292242,41729292242,40323597883,267183204.5,1927134629,1864799660,1496175585,1496175585,0.51,2989311067,-5856571958,2290343923,1496175585,1717418483,-98972166.52,-50692572.98,0.51,9.3523,4.5667,2116995935,4.6182,0.9854,0.9702,57.2965,5.0606,18.6449,38.2229,3.303,55.9006,2.2006
C002131,2019/12/31,1981137212,3911993430,387508647.8,423500570.7,982088522.6,8208186629,848358162.1,240183291.2,5114380719,13322567348,1825113362,4715602610,471653728.4,5187256339,6681442413,1268204121,44305866.82,8135311009,13322567348,14032624159,14032624159,13661791574,159671003.9,386062382.5,387435294.5,308894237.4,306362476.3,0.05,877475696,141049064.5,-1406655755,308894237.4,111846143.9,-18795958.96,-16220678.02,0.05,3.7824,2.2467,447378795,2.7512,1.7406,1.6508,49.9554,116.6794,-6.0101,3.3476,1.6542,38.9359,1.8307
C002131,2020/12/31,982634451.8,5060032849,293358703.8,474187077.1,142762868,7547798678,849840010,285766017.4,11710076343,19257875021,2894450757,4477966921,1766642211,6244609132,6754804205,1315835646,4748485527,13013265889,19257875021,15547867888,15547867888,15124658498,122733417.7,6326645780,6324140487,4773723012,4773723012,0.71,464181502.8,-769730287.7,-746077737.6,4773723012,114059372.5,-11357185.15,-63284601.81,0.71,36.7757,29.3042,6329531078,40.6914,1.6855,1.5796,30.6985,1445.4231,44.7096,3.491,1.9755,32.4263,1.5431
C002131,2021/12/31,1722641889,4698998660,311078730.9,790641742.1,277259918.3,8815591730,831388333.5,282235860.4,11029358126,19844949856,2214377474,5720959850,2185270184,7906230033,6754804205,1316682082,3634179264,11938719823,19844949856,20280907073,20280907073,20103903167,165187714,-832835596.2,-843333774.9,-1026347085,-1026347085,-0.15,-499458724.4,-1946112.85,1305589140,-1026347085,121711718.8,-21419055.85,-321081399,-0.15,-8.5869,-5.2495,-788570064.4,-4.1065,1.5409,1.4027,35.4476,-121.4999,1.4923,4.1563,2.4802,39.84,1.5873
C002139,2019/12/31,815641620.9,1344601326,45781832.93,513461655.2,30780749.09,3337956467,911874844.5,228997071.4,1783694345,5121650812,977216374.3,1769097151,717386419.9,2486483571,1018775769,456556282.3,866301932.1,2635167241,5121650812,4098855381,4098855381,3797327580,257795969,392218892.9,393283929.3,340636849.9,340636849.9,0.33,404477700.2,-333868215.9,271567915.4,340636849.9,64744439.32,124001.67,-47156515.64,0.33,13.1177,7.4051,415947358.5,9.3971,1.8868,1.5966,78.5087,40.9242,27.3517,3.6181,1.4119,48.8556,1.9469
C002139,2020/12/31,1219095477,1701111154,40728126.64,1115312869,68175222.37,4674783518,1096875641,309794540.6,2133951519,6808735037,1549906340,3033616274,226444631.3,3260060905,1135216809,956734039.8,1324944370,3548674132,6808735037,5560182998,5560182998,5030783317,313618277.6,628132789.5,626166509.9,551195084.1,551195084.1,0.51,647900708.4,-381722166.2,204838913.2,551195084.1,80597211.85,-5331660.91,-673392280.6,0.51,15.3926,9.2139,653635671.3,11.1767,1.5417,1.174,48.9536,60.4573,32.2754,3.6512,1.3875,48.1212,1.9935
C002139,2021/12/31,1767580056,2188161465,50156221.82,2184402766,113071619.9,6758253729,1299517888,435639773.3,2848738673,9606992402,1511284997,3934141008,555976058.5,4490117066,1256978072,2140053150,1779243484,5116875336,9606992402,7767034835,7767034835,7124228676,449950052.1,623518241.6,620240304.4,572112614.6,572112614.6,0.47,-224562545.9,-748171203.6,1542712560,572112614.6,106211599.7,-12739891.64,-1161081258,0.47,11.2357,6.9848,636195691.8,8.0278,1.7178,1.1626,54.5034,4.672,41.1625,3.9941,1.3584,46.738,1.9342
C002153,2019/12/31,5210811357,633550699.1,193888486.2,382458302.5,104125590.2,6647344745,314750501.5,925304312.8,4259476106,10906820851,280887261.8,1546040155,39432465.2,1585472621,1069604219,4119234928,3048666429,9321348230,10906820851,3662540116,3662540116,3229547921,275870079.7,487188523.3,493621740.8,465176300.7,465176300.7,0.34,528066977.2,-2537951339,-128007547.9,465176300.7,38778406.11,-19008714.27,-53053586.65,0.34,4.2723,4.4019,294133147.9,13.3019,4.2996,4.0522,340.7552,-14.2787,6.6342,6.6667,0.5382,14.5365,1.2489
C002153,2020/12/31,5117735900,670464267.9,105140502.3,318912484.6,45488256.61,6425681184,301956677.5,975520299.9,4167132334,10592813518,244258326.6,1393103932,37137257.66,1430241190,1071112183,4156333904,2920554602,9162572328,10592813518,3317319889,3317319889,3111497807,304916042.6,31063694.83,56262834.58,11069316.06,11069316.06,-0.06,203947057.1,-1407168149,-25647763.06,11069316.06,29853273.18,-6542266.39,52358033.22,-0.06,-0.8042,0.103,-134141283.3,0.9364,4.6125,4.3836,375.423,-97.6204,-2.879,5.0879,0.5075,13.502,1.2634
C002153,2021/12/31,5046638142,629060406,93844271.02,357128417.3,47742112.77,6438366442,387444405.6,923375920.7,4064610521,10502976964,271043409.9,1536477684,96142224.42,1632619908,1499557056,3991108897,2383158008,8870357055,10502976964,3214698885,3214698885,3263823195,417879844.5,-371831008.3,-354854461.2,-413384458,-413384458,-0.32,215884558.8,-730693158.9,127633391.4,-413384458,35498476.61,9444049.66,-40793851.28,-0.32,-5.9359,-3.9191,-509884784.3,-11.5666,4.1903,3.9579,337.8502,-3834.5077,-1.6731,4.9475,0.4999,15.5444,1.2867
C002195,2019/12/31,2992671816,448448950.7,11353667.35,,110171958,6788811537,137487021.6,4714012.86,4595103391,11383914928,205724677.9,1120562147,78361104.38,1198923251,5770427743,456252762.9,3811703538,10184991676,11383914928,2440761431,2440761431,1452108570,247091510.7,820840371.4,815344612.6,769870072.6,769870072.6,0.13,1656574972,-1042444565,-1062649752,769870072.6,15587014.65,-67277584.81,,0.13,7.4722,6.6484,800913061.8,33.6305,6.0584,6.0584,473.3618,-43.8944,-3.411,4.595,0.3361,10.5317,1.1891
C002195,2020/12/31,2856672213,705091275.6,17709248.41,,58193003.85,7450084917,84161929.82,2551945.47,2458073826,9908158744,155636230.2,738839411.8,24192933.46,763032345.3,5724847663,391804042.9,2749430204,9145126398,9908158744,1225792783,1225792783,960975936.7,177790842.9,-859792202.4,-861323413.8,-913003276,-913003276,-0.16,808275310.3,-515258533.6,-530145042.5,-913003276,18620746.29,32076438.6,,-0.16,-9.9962,-8.576,-907344202,-70.1417,10.0835,10.0835,752.9012,-218.5919,-12.9635,2.1253,0.1722,7.7011,1.1035
C002195,2021/12/31,1438892899,569331618.2,28894988.34,,5927581.77,6846383225,58369325.19,656141.34,3127194589,9973577815,68692722.22,558799085.4,128885309.2,687684394.6,5724847663,391804042.9,3130051409,9285893420,9973577815,932409339,932409339,768033561,147409482.2,476346301.7,473619014.7,397493746.5,397493746.5,0.07,183908929.9,-1255329969,-353499389.1,397493746.5,17693081.59,24908284,,0.07,4.2838,3.9986,457264827.5,51.0877,12.252,12.252,1056.1464,143.5369,-0.3516,1.4633,0.1304,6.8951,1.0854
C002232,2019/12/31,977249051.1,368175091.8,7649309.2,134645608.2,1754822.19,1571682971,276024784.3,56168391.88,362150494.3,1933833465,494251728.1,571556060.1,82280342.13,653836402.3,408548455,261881882.3,438002152.7,1279997063,1933833465,1521389257,1521389257,1418143464,39052741.38,108619154.6,108699172.1,94717976.7,94717976.7,0.22,192028691.7,-5505812.33,-5311129.92,94717976.7,38158532.28,-1371654.94,30962304.16,0.2223,7.6921,4.8444,97672505.79,7.1395,2.7498,2.5143,170.9804,19.8362,-1.1636,3.7622,0.9773,33.8104,1.7092
C002232,2020/12/31,1018780307,265296233.5,32218574.53,353266412.9,3241480.96,1904086416,231283610.7,45884276.63,330963103.7,2235049520,453074323,826079103.1,108357250.2,934436353.2,408548455,289104588.6,521643994.2,1300613166,2235049520,1551854245,1551854245,1379107357,83559571.17,170817501.1,144734302.1,128449253.9,128449253.9,0.31,78520530.99,-29862704.65,-43797037.23,128449253.9,42078469.98,-11046986.58,18751459.73,0.3101,9.7406,6.1623,129766508.9,11.0073,2.305,1.8773,123.3272,35.6123,7.7506,6.1111,0.8594,41.8083,1.7559
C002232,2021/12/31,652905635.2,323281332.1,22920749.78,523756828.5,21193930.39,1679010083,203686600.1,31715807.3,440715545.7,2119725628,455703965.5,714791101.1,75850675.41,790641776.5,408548455,294369588.6,539819519.3,1329083852,2119725628,1051192370,1051192370,1007285644,80086331.98,44991889.42,46922440.4,40404720.53,40404720.53,0.1,-167991971.9,-117532165.1,-54693690.02,40404720.53,34779383,2663642.32,-175299394.6,0.0989,3.04,1.8557,30080675.49,4.2801,2.349,1.6162,91.3422,-68.5442,-5.1994,3.572,0.5868,37.2993,1.6564
C002264,2019/12/31,658082165.4,592617615.8,263090939.6,636885165.8,71664224.15,2364327358,249461706.7,25661127.68,654283690.7,3018611048,564058398.4,2162153830,11418830.11,2173572660,684563880,1167010206,-1054109134,845038388.1,3018611048,6005518989,6005518989,6127725826,,-626237713.1,-711901428.7,-732242930.5,-732242930.5,-1.11,-147481417.5,-6926748.1,-83145927.98,-732242930.5,40677727.21,13026256.96,195589978.2,-1.11,-89.5015,-22.0453,-712886745.1,-10.4277,1.0935,0.7989,30.4364,-11355056.28,-16.7154,12.5601,2.6287,72.0057,2.6424
C002264,2020/12/31,948392410.3,620598792,279695126.5,765914714.4,85186949.92,2962867319,224529460.9,24797329.95,595511537.5,3558378857,537740541.2,2543271481,14000505.73,2557271987,684563880,1181334113,-872182858.9,1001106870,3558378857,5191220010,5191220010,5028056310,3189903.6,191001837.3,192335688.4,181926275.5,180793974.1,0.27,123279722.8,-9431361.03,-74306729.18,181926275.5,28538921.31,-1886773.33,-136941305.1,0.27,18.1725,5.5322,187881921,3.6793,1.165,0.8638,37.3814,124.8451,17.8813,8.5578,1.949,71.8662,3.5626
C002264,2021/12/31,789251455.9,540156260.9,365811958,791651962.4,49519962.12,2933146084,197102957.4,39836317.86,1639834626,4572980710,427976621.3,2592381769,922228609.2,3514610378,684563880,1177826755,-855179797,1058370332,4572980710,5032128155,5032128155,4982735121,7507403.11,42729419.86,30135452.18,15798008.46,15798008.46,0.03,240950565.2,-34902832.98,-105993100,15798008.46,23870422.89,-4041300.32,49374382.36,0.03,1.7995,0.1742,25528110.64,0.5199,1.1387,0.8314,30.64,-96.114,-3.9912,8.6704,1.7279,76.7039,4.5161
C002279,2019/12/31,748613541.4,639767198.5,68036704.98,21777996.9,8880200.74,1829308712,217216701.2,108791475.3,1206971537,3036280249,340782327.1,867059417,975063624.5,1842123041,711253742,271050007.8,14922706.3,1194157208,3036280249,3101650196,3101650196,3006508210,323615110,49327343.16,57434727.75,52802474.74,52802474.74,0.07,168011622.2,-62464512.68,-166312499.9,52802474.74,18248549.35,-3640048.47,2213297.34,0.0735,4.4962,1.6727,109496548.6,1.5904,2.1098,2.0847,110.7512,106.3837,-7.2633,5.3652,1.5905,60.6704,2.7517
C002279,2020/12/31,662854532.9,410662894.9,51517225.21,112884506.4,17625451.06,1567393030,203169329.4,108134573.1,1099629944,2667022974,200344926.6,819389865.3,723457548.4,1542847414,711255563,278933736.8,-98227624.1,1124175560,2667022974,2821408719,2821408719,2871564088,279301396.5,-175999733.5,72923951.08,74437038.88,74437038.88,0.1,196546348,10068743.21,-278454004.1,74437038.88,17494786.99,-4176566.49,-81556071.02,0.1007,6.7993,2.6103,110105067.5,-6.238,1.9129,1.7751,105.1462,40.9726,-12.4514,5.4473,1.6569,57.849,2.813
C002279,2021/12/31,690860515.4,437056774.2,51150733.77,95425273.7,11666747.48,1693024627,189399452.7,88872063.38,934801114,2627825741,170160408.7,857325327.9,793606633.3,1650931961,710548032,270441812,-229943609.1,976893780.3,2627825741,2708605612,2708605612,2659681801,259706056.9,-134100357.2,-133743498.6,-132135065.6,-132135065.6,-0.19,202118789.5,-125000004.4,-37552483.02,-132135065.6,14793005.78,-5544888.44,17459232.73,-0.1853,-14.3859,-4.9911,-97797498.55,-4.9509,1.9748,1.8635,120.9399,-277.5125,-3.3668,6.3903,1.6616,62.825,2.7157
C002308,2019/12/31,432252686.4,233644849.8,32972055.81,156996242.4,377248965.4,1999874058,19153496.67,91973167.84,867118915.8,2866992974,78115235.51,441245161.6,91695083,532940244.6,906214651,1450217085,-212989346.7,2334052729,2866992974,1101742157,1101742157,1061055464,106262578.9,-1186136344,-1199439832,-1216814274,-1216814274,-1.37,182795246.7,-475929693.6,-435716376.9,-1216814274,31201039.45,-3614391.5,26208024.11,-1.37,-53.3118,-33.2049,-1192770705,-107.6601,4.5323,4.1765,106.792,-816.7091,-35.7483,4.5043,0.5848,18.5888,1.2488
C002308,2020/12/31,1404903659,133046982.6,31035378.81,101541212.7,8450317.07,1979648180,15390598.96,47212762.88,642038531,2621686711,37778921.82,265101103.4,14931182.82,280032286.2,906214651,1438975421,-177193390.4,2341654425,2621686711,640838989.9,640838989.9,761719235.3,97680065.73,29870399.11,26102495.03,30920754.94,30920754.94,0.04,-123986938.6,1166811778,-71049875.56,30920754.94,4264412.54,-5472633.85,53709677.01,0.04,1.5428,1.1267,18528103.11,4.6611,7.4675,7.0845,540.6418,102.5411,-8.5562,3.4952,0.3221,10.6814,1.1857
C002308,2021/12/31,1637111562,147103799.7,25491675.32,107111537.8,6514042.63,1951460299,10509733.22,35292731.52,394634708.5,2346095007,65617287.6,261708981.6,160369624.8,422078606.4,906214651,1438975421,-573012291.1,1924016401,2346095007,688643272.3,688643272.3,642205847.8,70225264.04,-390758617.4,-389933909,-396508709.4,-396508709.4,-0.44,94310681.36,164386935,-28707045.83,-396508709.4,3204791.38,-7098093.05,-8504657.62,-0.44,-20.5711,-15.9632,-404631688,-56.7433,7.4566,7.0473,629.0831,-1382.3384,-16.1795,4.9162,0.3504,17.9907,1.2122
C002335,2019/12/31,645800047.1,1611912356,157690666,418202954.9,109771503.8,3266178583,1684581563,414714536.7,4565611282,7831789866,926390916.8,2535405228,1855277760,4390682989,271510230,2135021783,640211774.5,3441106877,7831789866,3869308155,3869308155,3558043125,221641194.7,250208062.1,239501609.1,216305908.3,216305908.3,0.76,768202141.2,-752144411.6,-160611757.9,216305908.3,135476941.4,-28151882.03,59604758.57,0.76,6.4813,2.8139,306265013.1,6.4665,1.2882,1.1233,33.1412,135.5568,4.2105,2.4842,1.2045,56.0623,2.3719
C002335,2020/12/31,772334112,1703565415,100239713,427927035.5,132745988.6,3403882839,2478238102,413544438.5,4925347266,8329230105,1179622121,3006246255,1832173140,4838419395,461567391,1764584376,833974568.6,3490810710,8329230105,4167587618,4167587618,3721443009,222423907.2,450562740.9,447859668.9,390642395.3,390642395.3,0.83,572292335.1,-382208287.4,-68528567.57,390642395.3,241233098,-4689417.32,-13365494.1,0.83,11.8064,4.8344,524985590.8,10.8111,1.1323,0.9899,26.58,80.5972,6.3516,2.5994,1.2633,58.0896,2.513
C002335,2021/12/31,528059157.2,2058082483,163661738.5,469648327.1,105965146.2,3845166984,2804549439,477782407.1,5726125333,9571292318,1248685651,3046544169,2805769474,5852313643,461567391,1769966047,1072938681,3718978674,9571292318,4865706292,4865706292,4487024638,266934918.4,482227069,484639070.2,448535554.7,448535554.7,0.95,817614808,-721874434.3,-377475789.8,448535554.7,292402031.6,-31364889.94,-46781785.17,0.95,12.435,5.0114,613378564,9.9107,1.2621,1.108,25.8613,14.82,5.5831,2.587,1.3431,61.1444,2.761
C002364,2019/12/31,438009836.6,959252141.3,35198942.23,244120094.2,332361272.1,2048675642,184754242.9,60444066.1,598245267.8,2646920910,216567917.3,483564476.3,4459189.25,488023665.5,563564960,1005375278,691780958.8,2158897244,2646920910,1173602080,1173602080,1050805781,108247703.1,84012236.96,82757229.59,73395849.29,73395849.29,0.14,19265350.78,-306032910.7,-15628815.19,73395849.29,26195642.95,-16502273.19,72083448.07,0.14,3.5764,2.8262,68318531.52,7.1585,4.2366,3.7318,90.6933,3.2961,3.923,1.3551,0.5737,18.4374,1.1919
C002364,2020/12/31,463425055.3,1015788826,25776603.6,659382327.8,89631568.39,2325489735,270269919.3,69716276.43,1122757056,3448246791,432972494,1210511792,5019777.8,1215531570,563564960,1029332908,718880591.4,2232715222,3448246791,1433495165,1433495165,1348619282,118833709.2,76064491.62,93086025.63,79609553.11,79609553.11,0.16,-4329327.57,-256233810.1,256364955.3,79609553.11,29804507.39,-16567904.01,-421739991.1,0.16,3.8239,2.6122,87914451.71,5.3062,1.9211,1.3764,40.5317,8.466,30.2739,1.4601,0.6554,35.2507,1.3951
C002364,2021/12/31,261765816.7,1083659487,26276177.24,669396153.1,54192385.92,2256037786,297819614.5,67331522.4,1006675490,3262713276,416166181.9,887794290,35259193.25,923053483.2,563564960,1036421631,745320532.1,2339659793,3262713276,1818872738,1818872738,1733276430,157046747.5,75520342.44,92753109.03,84483209.57,84483209.57,0.16,11559133.1,73441885.71,-301860655.3,84483209.57,37251399.38,-947137.21,-9516072.98,0.16,3.8261,2.5178,97685956.99,4.152,2.5412,1.7872,30.3415,6.1219,-5.6027,1.7327,0.7938,28.291,1.4741
C002368,2019/12/31,2190156719,2816023982,683719294.4,1563635130,40225302.07,7876937422,1115741775,699866319.3,2779084365,10656021787,2582910236,6368030932,865001800.4,7233032733,412777523,927160862.7,1537965272,3422989054,10656021787,7062735038,7062735038,6638110938,202992729.7,378909659,378872000.4,339841472.1,339841472.1,0.81,-282559563.3,-553122441.8,1092298563,339841472.1,65498924.23,-22054231.24,-71891938.57,0.8124,10.336,3.3982,394279564.5,5.3649,1.237,0.9914,37.5506,7.9157,14.2253,2.7895,0.952,67.8774,3.2906
C002368,2020/12/31,2756639241,2395566035,730470439.6,2464995956,31301785.98,10551174594,1153364392,760570076.5,2964944371,13516118965,3643873111,8326329484,1417367307,9743696792,579641125,793193177.2,1763464160,3772422173,13516118965,8532609638,8532609638,8133642705,371786566.8,394408897.5,393592632.4,372507032.8,372507032.8,0.64,1083975055,-209670029.7,-313346092.6,372507032.8,88714470.83,-27031160.82,-686058966.6,0.6373,10.4872,3.0821,445081040.7,4.6224,1.2672,0.9712,42.5068,9.612,25.0146,3.6813,0.9183,72.0895,3.6105
